job	company	sex	residence	blood_group	ssn	name	birthdate	race	age	leukocyty	weight	hbver	HK group	weight group	er-cv	ast	indicator	hematokrit	trombocyty	smoker	alt	etytr	erytrocyty	hemoglobin	alp	relationship
Psychiatric nurse	Robinson, Leblanc and Parks	M	"3927 Campbell Estates
Bestport, UT 13484"	A-	564-75-8856	Mark Johnson	1971-03-14	Black	50	4.13963	78.99348	8.37403	4-5	70-80	40.61165	45.42142	0.0	4.9339	9.86111	no	4.46319	6.57478	6.16555	5.79937	85.70269	single
Psychiatric nurse	Robinson, Leblanc and Parks	M	"3927 Campbell Estates
Bestport, UT 13484"	A-	564-75-8856	Mark Johnson	1971-03-14	Black	50	7.80298	45.50864	7.89183	7-8	40-50	24.39743	54.78934	1.0	7.75791	7.81768	no	10.25473	8.70138	7.43092	5.65789	81.34493	single
Psychiatric nurse	Robinson, Leblanc and Parks	M	"3927 Campbell Estates
Bestport, UT 13484"	A-	564-75-8856	Mark Johnson	1971-03-14	Black	50	9.87391	110.67588	6.71927	5-6	110-120	73.36102	44.78751	1.0	5.05688	8.03187	yes	7.18312	5.91066	6.72413	6.47759	82.70275	widowed
Midwife	Davis, Garrett and Montes	F	"1615 Jill Highway
Aprilfurt, NV 29868"	B-	077-26-8165	Abigail Smith	1952-09-08	Black	69	7.05964	60.57456	8.92159	5-6	60-70	61.14327	41.2356	1.0	5.89951	4.38853	no	8.15926	5.45802	6.39191	7.1204	78.41614	separated
Midwife	Davis, Garrett and Montes	F	"1615 Jill Highway
Aprilfurt, NV 29868"	B-	077-26-8165	Abigail Smith	1952-09-08	Black	69	5.69609	64.82554	4.93532	5-6	60-70	36.30875	42.12338	0.0	5.92947	7.37823	no	5.93942	8.8744005	4.96762	8.00025	41.48135	nop
Midwife	Davis, Garrett and Montes	F	"1615 Jill Highway
Aprilfurt, NV 29868"	B-	077-26-8165	Abigail Smith	1952-09-08	Black	69	9.16502	106.0027	7.04322	6-7	100-110	48.19043	58.6624	1.0	6.65623	6.79995	no	7.00697	5.71934	6.41381	7.51703	57.44627	married
Logistics and distribution manager	Jones, Webb and Stevens	F	"05999 Moore Forks
Daltonville, WV 47567"	B-	467-99-9465	Dr. Amber Moore	1955-03-21	White	66	6.10028	79.39209	6.38989	4-5	70-80	51.18498	69.56753	1.0	4.59784	7.17301	no	12.92806	7.58198	7.97631	6.59467	84.59047	single
Logistics and distribution manager	Jones, Webb and Stevens	F	"05999 Moore Forks
Daltonville, WV 47567"	B-	467-99-9465	Dr. Amber Moore	1955-03-21	White	66	6.70463	89.81673	5.73838	8-9	80-90	24.55707	35.9004	0.0	8.31014	9.99715	no	9.52792	6.70595	6.99651	4.39517	44.05774	divorced
Logistics and distribution manager	Jones, Webb and Stevens	F	"05999 Moore Forks
Daltonville, WV 47567"	B-	467-99-9465	Dr. Amber Moore	1955-03-21	White	66	8.23688	58.89762	6.19981	5-6	50-60	45.70118	40.03492	1.0	5.70723	6.74926	no	13.87899	6.40682	8.22534	7.84898	40.73391	widowed
Control and instrumentation engineer	Robertson-Peck	F	"69162 Gilbert Rue Suite 767
West Nicole, VA 72193"	B+	735-24-4545	Virginia Powell	1984-10-07	White	37	4.58115	101.18209	6.64332	7-8	100-110	31.50098	20.24534	0.0	7.35875	8.0261	no	8.49931	8.8744005	7.59812	6.16494	79.56658	married
Control and instrumentation engineer	Robertson-Peck	F	"69162 Gilbert Rue Suite 767
West Nicole, VA 72193"	B+	735-24-4545	Virginia Powell	1984-10-07	White	37	8.6988	96.63053	6.99018	5-6	90-100	52.90858	59.10124	0.0	5.88659	6.45434	no	18.926994499999996	4.56393	8.67572	6.58702	85.09323	divorced
Control and instrumentation engineer	Robertson-Peck	F	"69162 Gilbert Rue Suite 767
West Nicole, VA 72193"	B+	735-24-4545	Virginia Powell	1984-10-07	White	37	7.49651	96.36859	5.95364	3-4	90-100	39.88502	69.69372	1.0	3.56524	7.0795	yes	15.07961	7.11401	7.93705	6.01283	89.16482	nop
Dentist	Curry, Smith and Davis	F	"6405 Robert Garden
North Michelle, NE 15795"	AB-	038-06-8448	Jessica Ramirez	2016-12-04	Black	4	6.22531	57.12988	7.93014	8-9	50-60	75.53013	52.72897	1.0	8.5983	5.4263	no	18.926994499999996	4.20173	8.41733	8.85572	24.0379575	divorced
Dentist	Curry, Smith and Davis	F	"6405 Robert Garden
North Michelle, NE 15795"	AB-	038-06-8448	Jessica Ramirez	2016-12-04	Black	4	7.91412	140.52457	6.78329	7-8	140-150	47.17432	26.71865	1.0	7.31339	4.14912	no	7.2726	4.62631	6.9327	7.73519	51.61551	single
Dentist	Curry, Smith and Davis	F	"6405 Robert Garden
North Michelle, NE 15795"	AB-	038-06-8448	Jessica Ramirez	2016-12-04	Black	4	4.60965	65.88205	5.81996	5-6	60-70	66.6826	44.93892	0.0	5.64859	9.4484	no	7.0074	8.8744005	6.34564	7.94492	44.57156	single
Commercial horticulturist	Mills, Hinton and James	F	"70082 Lauren Radial
West Ryan, ND 80622"	O-	511-11-9116	Kimberly Hickman	1942-11-26	White	78	7.36467	71.87759	7.11693	7-8	70-80	35.00843	68.31437	1.0	7.24418	4.17962	no	5.07141	5.17066	5.80113	8.03044	37.61266	single
Commercial horticulturist	Mills, Hinton and James	F	"70082 Lauren Radial
West Ryan, ND 80622"	O-	511-11-9116	Kimberly Hickman	1942-11-26	White	78	6.63598	41.29583	6.29616	4-5	40-50	58.55216	21.77502	0.0	4.84488	9.43287	no	7.42516	6.2597	6.60482	5.75505	78.9289	divorced
Commercial horticulturist	Mills, Hinton and James	F	"70082 Lauren Radial
West Ryan, ND 80622"	O-	511-11-9116	Kimberly Hickman	1942-11-26	White	78	6.60146	67.94369	5.43041	4-5	60-70	50.48574	35.13302	0.0	4.97164	9.33127	yes	10.98979	6.07278	7.84569	6.50441	87.84329	nop
Nurse, mental health	Lewis-Perez	F	"88816 Nicholas River
Everettchester, CT 96085"	O-	286-60-4070	Julie Smith	1950-08-17	White	71	8.49881	18.88457	8.8215	6-7	10-20	55.57171	31.57204	1.0	6.98227	5.62708	no	3.7128785	5.34974	4.6709	5.88512	87.95979	nop
Nurse, mental health	Lewis-Perez	F	"88816 Nicholas River
Everettchester, CT 96085"	O-	286-60-4070	Julie Smith	1950-08-17	White	71	8.14978	35.22143	8.05671	4-5	30-40	40.01976	56.4584	0.0	4.98962	6.23317	no	6.21522	4.43716	5.91497	7.85381	46.71692	single
Nurse, mental health	Lewis-Perez	F	"88816 Nicholas River
Everettchester, CT 96085"	O-	286-60-4070	Julie Smith	1950-08-17	White	71	7.52268	3.81961	6.9962	7-8	0-10	64.56569	47.48882	1.0	7.61359	2.76997	no	7.33611	3.823988	7.08182	7.71446	48.63425	nop
Speech and language therapist	Case, Clark and Floyd	M	"Unit 6571 Box 8202
DPO AA 59345"	B-	487-27-2351	Brandon Jones	1985-02-23	White	36	5.26939	34.67845	7.86652	8-9	30-40	70.57809	36.43273	1.0	8.98527	6.46481	no	10.62466	5.87781	7.83616	8.66989	24.0379575	nop
Speech and language therapist	Case, Clark and Floyd	M	"Unit 6571 Box 8202
DPO AA 59345"	B-	487-27-2351	Brandon Jones	1985-02-23	White	36	5.88904	48.26008	6.83692	6-7	40-50	44.52335	52.22425	0.0	6.80043	10.19094	no	6.16555	6.58145	5.90387	5.89492	84.59251	married
Speech and language therapist	Case, Clark and Floyd	M	"Unit 6571 Box 8202
DPO AA 59345"	B-	487-27-2351	Brandon Jones	1985-02-23	White	36	7.47994	100.12593	6.81857	8-9	100-110	48.13381	50.95638	1.0	8.38527	5.66173	no	7.90864	5.3377	6.60967	6.41017	82.59603	widowed
Programme researcher, broadcasting/film/video	Rivera, Donovan and Werner	F	"69520 Dawn Gardens
Hunterstad, WV 33688"	AB+	151-43-2737	Jasmine Elliott	1921-11-27	White	99	7.68235	36.25012	5.44781	10-11	30-40	47.81777	30.95459	1.0	10.10862	3.3031	yes	8.56126	4.48735	7.00437	7.64041	54.87817	nop
Programme researcher, broadcasting/film/video	Rivera, Donovan and Werner	F	"69520 Dawn Gardens
Hunterstad, WV 33688"	AB+	151-43-2737	Jasmine Elliott	1921-11-27	White	99	5.96784	62.76612	5.64895	7-8	60-70	47.70127	60.73379	1.0	7.90997	4.57425	no	8.75544	4.4854	7.45799	7.16728	74.20186	married
Programme researcher, broadcasting/film/video	Rivera, Donovan and Werner	F	"69520 Dawn Gardens
Hunterstad, WV 33688"	AB+	151-43-2737	Jasmine Elliott	1921-11-27	White	99	7.74384	59.21473	6.88908	5-6	50-60	63.84624	68.51058	1.0	5.20181	4.80037	no	5.46279	5.06657	5.86095	8.14324	34.94031	married
Designer, graphic	Kirk Ltd	F	"705 Edwards Shores Suite 423
New Christopher, LA 92099"	A-	421-97-9978	Dana Mcbride	1912-03-18	Black	109	7.86442	22.99805	6.82615	5-6	20-30	40.60262	35.84709	0.0	5.20742	6.07564	no	9.95416	3.96229	7.33761	5.33941	71.71135	married
Designer, graphic	Kirk Ltd	F	"705 Edwards Shores Suite 423
New Christopher, LA 92099"	A-	421-97-9978	Dana Mcbride	1912-03-18	Black	109	8.24739	65.77204	6.68163	7-8	60-70	57.40087	60.37543	1.0	7.38335	4.98912	no	5.67719	5.06798	6.12983	6.06234	83.20338	single
Designer, graphic	Kirk Ltd	F	"705 Edwards Shores Suite 423
New Christopher, LA 92099"	A-	421-97-9978	Dana Mcbride	1912-03-18	Black	109	4.80181	46.47097	6.84225	6-7	40-50	47.63105	52.61642	0.0	6.33746	7.46063	yes	6.39253	8.514	6.46674	7.13722	76.32259	married
Contracting civil engineer	Gonzalez, Macias and Garner	M	"42287 John Expressway Suite 483
South Michael, UT 21001"	A+	224-82-9358	Richard Simon	2010-05-25	White	11	7.25543	80.42122	7.7296	8-9	80-90	62.06203	60.11628	1.0	8.42024	6.67579	no	14.36056	5.33392	8.11971	4.4848	38.72468	divorced
Contracting civil engineer	Gonzalez, Macias and Garner	M	"42287 John Expressway Suite 483
South Michael, UT 21001"	A+	224-82-9358	Richard Simon	2010-05-25	White	11	8.4306	47.52932	7.3343	4-5	40-50	41.73798	45.93689	1.0	4.52555	6.30994	no	4.67576	5.66984	6.07347	5.09257	62.68598	single
Contracting civil engineer	Gonzalez, Macias and Garner	M	"42287 John Expressway Suite 483
South Michael, UT 21001"	A+	224-82-9358	Richard Simon	2010-05-25	White	11	5.86386	74.66322	8.3518	7-8	70-80	43.67289	40.79855	1.0	7.57522	4.6856	yes	4.1539	5.41024	5.61321	4.77137	53.24238	married
Teacher, English as a foreign language	Ellis-Nunez	F	"225 Smith Grove Suite 889
West Kyle, NY 15738"	AB+	782-71-3455	Grace Singh	1937-07-26	White	84	6.35372	65.04377	8.97173	7-8	60-70	58.76797	60.91226	0.0	7.50296	6.75054	no	6.53834	8.8744005	6.41893	7.94331	50.28935	divorced
Teacher, English as a foreign language	Ellis-Nunez	F	"225 Smith Grove Suite 889
West Kyle, NY 15738"	AB+	782-71-3455	Grace Singh	1937-07-26	White	84	8.32583	32.68915	7.48877	5-6	30-40	51.65835	58.74885	0.0	5.17096	7.57536	no	17.22684	5.63204	8.45688	6.43948	86.70393	widowed
Teacher, English as a foreign language	Ellis-Nunez	F	"225 Smith Grove Suite 889
West Kyle, NY 15738"	AB+	782-71-3455	Grace Singh	1937-07-26	White	84	8.48224	78.24203	8.4177	4-5	70-80	61.1754	42.69616	1.0	4.22348	7.37548	yes	6.19289	6.5345	5.21451	6.06407	89.688798	single
Metallurgist	Hess Group	M	"49815 Scott Rest Suite 915
Port Michael, GA 36317"	A+	862-65-9321	Derek Franco	1916-01-29	White	105	5.32721	69.31946	6.26943	5-6	60-70	45.46994	39.75885	0.0	5.94065	7.26067	no	9.71982	8.8744005	7.25997	6.85482	79.68624	divorced
Metallurgist	Hess Group	M	"49815 Scott Rest Suite 915
Port Michael, GA 36317"	A+	862-65-9321	Derek Franco	1916-01-29	White	105	6.60085	12.46985	8.72865	7-8	10-20	47.2628	43.70994	0.0	7.40766	7.32153	no	9.30777	8.09464	7.48445	7.30018	68.32539	divorced
Metallurgist	Hess Group	M	"49815 Scott Rest Suite 915
Port Michael, GA 36317"	A+	862-65-9321	Derek Franco	1916-01-29	White	105	8.36879	62.13929	5.89173	5-6	60-70	18.96762	47.18038	1.0	5.41573	6.09996	yes	8.02564	5.6765	6.7823	7.21708	68.04367	divorced
Administrator, local government	Dawson-Smith	M	"4114 Lewis Expressway
Cannonland, NC 24775"	B-	524-72-1558	Matthew Gray	1962-09-20	Black	59	8.01893	73.51648	6.93642	5-6	70-80	39.15361	54.03273	0.0	5.54324	6.95398	no	5.34445	4.71013	6.693186	8.15922	37.56546	single
Administrator, local government	Dawson-Smith	M	"4114 Lewis Expressway
Cannonland, NC 24775"	B-	524-72-1558	Matthew Gray	1962-09-20	Black	59	8.17937	88.20605	8.00581	4-5	80-90	43.06867	41.26774	0.0	4.50594	8.93857	yes	17.30902	7.04291	8.38553	5.92711	83.83481	single
Administrator, local government	Dawson-Smith	M	"4114 Lewis Expressway
Cannonland, NC 24775"	B-	524-72-1558	Matthew Gray	1962-09-20	Black	59	9.73099	110.45278	8.10227	5-6	110-120	43.75227	47.01098	1.0	5.93555	9.55673	no	6.31762	7.53581	6.34269	8.0425	42.46537	single
Editorial assistant	Jacobson Group	M	"30116 Julia Circles
South Brianchester, NJ 29435"	O+	828-80-3915	Tim Chen	2005-10-03	White	16	8.26111	43.66994	7.35621	6-7	40-50	35.47049	29.96807	1.0	6.31561	5.96279	no	5.66456	5.78002	6.74739	6.0662	89.688798	divorced
Editorial assistant	Jacobson Group	M	"30116 Julia Circles
South Brianchester, NJ 29435"	O+	828-80-3915	Tim Chen	2005-10-03	White	16	8.44866	92.43032	5.60779	6-7	90-100	48.06069	46.91795	1.0	6.24127	6.40848	yes	5.34909	5.98579	6.12707	6.70992	84.26339	single
Editorial assistant	Jacobson Group	M	"30116 Julia Circles
South Brianchester, NJ 29435"	O+	828-80-3915	Tim Chen	2005-10-03	White	16	6.96185	56.91308	6.31946	9-10	50-60	63.90744	31.37691	1.0	9.29778	6.50982	no	16.16587	5.30496	8.28313	5.55131	77.65101	separated
Operations geologist	Hogan Ltd	M	"43928 Hopkins Locks
Millerside, ND 01162"	A+	720-90-8192	Timothy Dawson	1981-04-24	White	40	7.02842	101.2648	5.98165	4-5	100-110	43.18773	28.87668	0.0	4.07488	8.14306	yes	4.60848	5.72426	5.96762	7.15393	71.06138	single
Operations geologist	Hogan Ltd	M	"43928 Hopkins Locks
Millerside, ND 01162"	A+	720-90-8192	Timothy Dawson	1981-04-24	White	40	6.78936	60.08808	5.9262	6-7	60-70	51.80507	71.46965	0.0	6.36369	6.0167	no	13.59164	8.8744005	7.67652	6.73202	85.34315	separated
Operations geologist	Hogan Ltd	M	"43928 Hopkins Locks
Millerside, ND 01162"	A+	720-90-8192	Timothy Dawson	1981-04-24	White	40	8.62043	98.63161	7.74967	5-6	90-100	30.90099	60.35838	0.0	5.66915	8.43678	yes	14.2039	6.37234	7.64801	5.68465	80.99075	married
Landscape architect	Perez, Turner and Miller	F	"Unit 8082 Box 4639
DPO AA 02270"	B+	269-98-0551	Shelby Payne	1970-10-06	White	51	6.18477	82.54663	5.82559	5-6	80-90	78.65569	61.67316	0.0	5.79215	6.92332	yes	3.7128785	8.8744005	5.9928	6.35222	89.688798	married
Landscape architect	Perez, Turner and Miller	F	"Unit 8082 Box 4639
DPO AA 02270"	B+	269-98-0551	Shelby Payne	1970-10-06	White	51	6.59159	32.43173	5.18712	5-6	30-40	59.85162	38.00697	1.0	5.80185	2.92807	yes	9.15752	4.58507	7.5181	7.50586	52.79707	nop
Landscape architect	Perez, Turner and Miller	F	"Unit 8082 Box 4639
DPO AA 02270"	B+	269-98-0551	Shelby Payne	1970-10-06	White	51	8.37737	46.35955	7.54443	7-8	40-50	53.73875	56.95367	0.0	7.09766	8.91149	no	4.36975	6.03732	4.87836	6.85003	87.08756	divorced
Sales promotion account executive	Berger, Johnson and Green	F	"711 Dickson Squares Apt. 256
Moorechester, AR 24707"	B-	762-43-0469	Virginia Miller	1930-05-17	Black	91	7.22904	29.60822	6.66899	4-5	20-30	34.73904	26.30857	1.0	4.69541	5.39167	yes	7.93117	6.01989	7.45482	5.82031	89.688798	single
Sales promotion account executive	Berger, Johnson and Green	F	"711 Dickson Squares Apt. 256
Moorechester, AR 24707"	B-	762-43-0469	Virginia Miller	1930-05-17	Black	91	8.6008	29.27593	5.38032	5-6	20-30	41.75387	45.80625	0.0	5.40238	5.77581	no	5.52121	5.1584	5.44868	6.7446	82.50729	divorced
Sales promotion account executive	Berger, Johnson and Green	F	"711 Dickson Squares Apt. 256
Moorechester, AR 24707"	B-	762-43-0469	Virginia Miller	1930-05-17	Black	91	8.16077	87.05409	8.50547	5-6	80-90	34.10912	51.04651	1.0	5.7203	4.65909	no	7.4099	4.63115	7.10124	7.71099	54.18172	married
Social worker	Henderson PLC	F	"2364 Cynthia Wells Suite 539
Port Karenbury, MS 84459"	O-	619-75-3955	Debra Marquez	1981-01-03	White	40	8.93422	69.19384	7.17222	5-6	60-70	36.16048	24.77059	1.0	5.46313	6.11845	yes	8.27636	5.15371	6.96714	5.28288	74.28436	divorced
Social worker	Henderson PLC	F	"2364 Cynthia Wells Suite 539
Port Karenbury, MS 84459"	O-	619-75-3955	Debra Marquez	1981-01-03	White	40	7.94697	118.19237	8.8066	6-7	110-120	59.59693	38.18784	1.0	6.43185	6.2453	no	10.3762	6.34053	7.6092	6.83984	83.40295	separated
Social worker	Henderson PLC	F	"2364 Cynthia Wells Suite 539
Port Karenbury, MS 84459"	O-	619-75-3955	Debra Marquez	1981-01-03	White	40	6.081	77.33119	7.16073	8-9	70-80	34.35924	43.98635	1.0	8.67616	6.13401	no	10.51433	6.50944	7.42812	5.89095	85.84456	married
Marketing executive	Jackson, Wagner and Robles	M	"6915 Angelica Plain Apt. 851
South Susanside, OK 26028"	B-	065-91-4599	Timothy Jenkins	1911-01-08	White	110	6.72275	29.17591	7.75878	4-5	20-30	61.69666	31.22988	1.0	4.70754	3.76166	yes	13.88953	5.0493	7.75816	6.4703	85.42544	widowed
Marketing executive	Jackson, Wagner and Robles	M	"6915 Angelica Plain Apt. 851
South Susanside, OK 26028"	B-	065-91-4599	Timothy Jenkins	1911-01-08	White	110	7.56579	101.43097	6.6806	5-6	100-110	33.921	81.9425	1.0	5.03918	6.67238	yes	7.6922	6.89411	7.02076	8.48425	24.0379575	divorced
Marketing executive	Jackson, Wagner and Robles	M	"6915 Angelica Plain Apt. 851
South Susanside, OK 26028"	B-	065-91-4599	Timothy Jenkins	1911-01-08	White	110	4.62896	114.37381	7.19862	6-7	110-120	39.74747	70.59086	0.0	6.54343	8.82268	no	18.926994499999996	8.8744005	8.97031	8.26094	30.05495	married
Scientific laboratory technician	Flynn Inc	M	"27159 Jillian Landing Suite 458
West Brittany, WI 69465"	AB-	343-86-7820	Anthony Foley	1916-06-17	Black	105	5.71094	63.34352	5.6562	6-7	60-70	52.59214	59.2632	1.0	6.96661	2.65314	no	8.20119	3.823988	6.93556	7.18913	71.66035	separated
Scientific laboratory technician	Flynn Inc	M	"27159 Jillian Landing Suite 458
West Brittany, WI 69465"	AB-	343-86-7820	Anthony Foley	1916-06-17	Black	105	6.18804	49.13918	6.6545	7-8	40-50	55.74051	29.13406	0.0	7.17472	8.49987	yes	5.4408	8.05367	6.76187	7.10083	70.40478	divorced
Scientific laboratory technician	Flynn Inc	M	"27159 Jillian Landing Suite 458
West Brittany, WI 69465"	AB-	343-86-7820	Anthony Foley	1916-06-17	Black	105	9.33985	5.97063	6.71934	7-8	0-10	39.70723	48.36306	1.0	7.95902	6.88929	no	6.25014	5.81086	5.48925	7.67295	51.232	widowed
Advertising account executive	Jackson, Carr and Stephenson	F	"1170 Kelli Mount
Youngfurt, FL 37873"	A-	453-15-5832	Annette Boyd	1985-04-05	White	36	5.68736	48.03182	8.37144	4-5	40-50	45.33759	47.65822	1.0	4.29516	7.60437	no	4.95255	6.86422	6.42527	6.03776	79.15483	divorced
Advertising account executive	Jackson, Carr and Stephenson	F	"1170 Kelli Mount
Youngfurt, FL 37873"	A-	453-15-5832	Annette Boyd	1985-04-05	White	36	6.76975	96.67647	6.93347	7-8	90-100	37.80422	41.71036	1.0	7.38701	4.06874	no	5.63026	4.55506	6.2249	8.696468	24.0379575	single
Advertising account executive	Jackson, Carr and Stephenson	F	"1170 Kelli Mount
Youngfurt, FL 37873"	A-	453-15-5832	Annette Boyd	1985-04-05	White	36	6.91305	120.1369	5.72555	7-8	120-130	15.69467	50.98207	1.0	7.14278	5.23594	no	8.88938	5.15756	6.59107	5.80076	82.64097	married
Industrial/product designer	Bennett-Davis	F	"331 English Crossing
South Hectorfurt, IN 61784"	A-	519-71-6834	Dawn Walls	1941-09-28	Black	80	7.0027	70.01847	8.70748	4-5	70-80	64.75713	58.69132	1.0	4.94415	5.82866	yes	4.3246	6.65892	6.19152	6.84524	80.7361	single
Industrial/product designer	Bennett-Davis	F	"331 English Crossing
South Hectorfurt, IN 61784"	A-	519-71-6834	Dawn Walls	1941-09-28	Black	80	7.88005	55.94063	5.95964	5-6	50-60	51.62936	30.05434	1.0	5.38943	4.66868	no	9.18833	4.85432	7.6185	6.58887	86.4368	single
Industrial/product designer	Bennett-Davis	F	"331 English Crossing
South Hectorfurt, IN 61784"	A-	519-71-6834	Dawn Walls	1941-09-28	Black	80	5.41742	41.21301	6.55862	3-4	40-50	58.92287	54.03249	0.0	3.6348	6.53184	yes	12.25727	7.80261	7.96682	6.8258	81.56017	widowed
Art therapist	Jones Ltd	F	"702 Hopkins Neck
South Joshuafort, RI 12643"	O-	477-11-9914	Jamie Holmes	1970-05-08	White	51	9.1529	37.10283	6.73034	5-6	30-40	52.09572	43.08018	1.0	5.6135	5.75422	yes	3.7128785	4.62772	6.37057	7.55922	61.33098	single
Art therapist	Jones Ltd	F	"702 Hopkins Neck
South Joshuafort, RI 12643"	O-	477-11-9914	Jamie Holmes	1970-05-08	White	51	7.56194	39.62899	5.75326	7-8	30-40	35.62513	31.39667	1.0	7.72813	3.31203	no	6.57788	4.28038	6.8857	5.01975	50.38282	nop
Art therapist	Jones Ltd	F	"702 Hopkins Neck
South Joshuafort, RI 12643"	O-	477-11-9914	Jamie Holmes	1970-05-08	White	51	3.81434	42.82872	7.00191	8-9	40-50	36.57695	45.46428	1.0	8.15163	6.1271	yes	10.69831	6.625	6.85592	5.83629	80.09126	married
Associate Professor	Suarez, Jacobs and Moran	F	"574 Wayne Circles
Kimberlyside, PA 19919"	AB+	739-46-8201	Amy Powell	1992-10-23	Black	29	3.71704	4.80154	6.59175	4-5	0-10	28.03876	44.9957	0.0	4.88461	8.57233	no	9.69307	7.85356	7.08482	5.58371	74.82721	married
Associate Professor	Suarez, Jacobs and Moran	F	"574 Wayne Circles
Kimberlyside, PA 19919"	AB+	739-46-8201	Amy Powell	1992-10-23	Black	29	6.18588	37.87161	5.9136	8-9	30-40	51.21929	52.71589	1.0	8.38186	7.18616	yes	4.59258	7.20766	5.57312	5.53545	75.90003	married
Associate Professor	Suarez, Jacobs and Moran	F	"574 Wayne Circles
Kimberlyside, PA 19919"	AB+	739-46-8201	Amy Powell	1992-10-23	Black	29	8.13042	87.5783	7.65725	4-5	80-90	59.69286	46.67346	1.0	4.89639	6.57543	no	14.38835	4.73123	7.61037	7.41971	58.52211	divorced
Technical sales engineer	Conley, Gonzales and Kim	F	"42256 Sara Isle
Davisberg, OR 93257"	O+	163-32-6218	Connie Edwards DVM	1908-10-21	Black	113	8.62387	60.47269	6.821	5-6	60-70	57.56106	58.863	1.0	5.37574	5.02007	no	7.22137	4.45654	6.07156	7.17128	74.51518	widowed
Technical sales engineer	Conley, Gonzales and Kim	F	"42256 Sara Isle
Davisberg, OR 93257"	O+	163-32-6218	Connie Edwards DVM	1908-10-21	Black	113	7.95597	18.76022	6.93805	7-8	10-20	47.98748	56.42402	1.0	7.11568	6.48867	yes	6.29545	7.05919	6.16011	6.07097	87.04229	single
Technical sales engineer	Conley, Gonzales and Kim	F	"42256 Sara Isle
Davisberg, OR 93257"	O+	163-32-6218	Connie Edwards DVM	1908-10-21	Black	113	5.67373	149.05979	6.21358	7-8	140-150	58.43111	51.81525	1.0	7.85951	5.90305	no	10.09334	6.35429	7.36943	7.76273	51.28004	married
Museum/gallery conservator	Garcia and Sons	M	"37206 Joseph Hills
East John, MD 40255"	O+	719-36-3200	Thomas Mendoza	2019-07-07	White	2	9.04108	29.1866	5.92442	7-8	20-30	57.96523	58.67136	1.0	7.3713	5.39629	yes	17.67256	4.67597	8.34854	7.03264	75.39416	single
Museum/gallery conservator	Garcia and Sons	M	"37206 Joseph Hills
East John, MD 40255"	O+	719-36-3200	Thomas Mendoza	2019-07-07	White	2	7.74709	94.09074	6.43698	9-10	90-100	41.79736	45.38091	1.0	9.04799	7.6119	no	7.83375	6.48014	7.0961	5.91718	80.16727	married
Museum/gallery conservator	Garcia and Sons	M	"37206 Joseph Hills
East John, MD 40255"	O+	719-36-3200	Thomas Mendoza	2019-07-07	White	2	8.70051	99.09602	5.55391	6-7	90-100	28.30256	39.19226	0.0	6.48341	7.02457	yes	5.57522	4.83782	5.05445	6.84973	77.93759	nop
